json_path,sentence_idx,sentence_text,sentence_hash
"['modules', 8, 'chapters', 1, 'lessons', 0, 'title']",0,Chapter 1 Introduction,4967392e984184d343aa7f07af423fbd17562cc0b2dccfe55404d5e8cfb2ba6b
"['modules', 8, 'chapters', 1, 'lessons', 1, 'title']",0,Lesson 1: <strong>Renewables Are Reshaping the Global South</strong>,cd6bda80242cba218cc09c335ca6fe3c233bd7d1817d38259fa22a6eaca144d6
"['modules', 8, 'chapters', 1, 'lessons', 1, 'description']",0,"Presents key trends, drivers, and barriers for wind and solar PV development in developing countries, linking to broader energy access and investment challenges.",ee9300075955be6b9a029308b2954681e693f3d362e2082d6a79b952cbf8be3d
"['modules', 8, 'chapters', 1, 'lessons', 2, 'title']",0,Lesson 2: <strong>Beyond the Grid: Off-Grid Innovations Lighting Up Remote Communities</strong>,7dedcc17c1de8136539671194725446deda073de34fa5e25a3fe01b7246f02f3
"['modules', 8, 'chapters', 1, 'lessons', 2, 'description']",0,"Explores decentralized renewable energy systems—mini-grids, rooftop solar, and Solar Home Systems—highlighting their characteristics, opportunities, limitations, and supporting initiatives.",ea690ec702e5ddddbc42a5ab9b9579c16ae95f250e7dba89a4243f4cdb841757
"['modules', 8, 'chapters', 1, 'lessons', 3, 'title']",0,Lesson 3: <strong>From Capital to Kilowatts: How Renewable Projects Get Funded</strong>,796261ee034a204b30cea0ede133d67fa93ae37005a74794f49307252ed50e0b
"['modules', 8, 'chapters', 1, 'lessons', 3, 'description']",0,"Introduces core concepts of project finance for renewable energy, covering financing structures, sources of capital, and financial appraisal tools relevant to scaling up private investment.",a078f7f69606df5726db02b23ee598777060539af180f94440a9c3790557502c
"['modules', 8, 'chapters', 1, 'lessons', 4, 'title']",0,Chapter 1 Outro,a3066505c8df5f13f89d934abff6b85d7b0ab812d7553e6b61927d746cc6b4d2
"['modules', 8, 'chapters', 1, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 8, 'chapters', 2, 'title']",0,Chapter 2: <strong>Derisking Theory</strong>,98e5a178116c220982317da800486183807c18096b85266c0c3c619d5dc081f3
"['modules', 8, 'chapters', 2, 'description']",0,"This chapter introduces the DREI framework’s Theory of Change by examining investment risks in renewable energy, their impact on capital costs, and strategies to address them",354a934c19a87ad352827c2d733e5ba1c9b976989caf9a44ec6c0946cfc77f26
"['modules', 8, 'chapters', 2, 'lessons', 0, 'title']",0,Chapter 2 Introduction,2ed4868b4179970a36b304c2d2993b7551e0cc7800a8bb07746aedfdd47af7f1
"['modules', 8, 'chapters', 2, 'lessons', 1, 'title']",0,Lesson 1: <strong>Seeing the Risk: Why Perception Shapes Investment Decisions</strong>,dcb520b40ff3d9fc089356c7306f15694f38cfa5715f1de2bdaa72730c0a15cd
"['modules', 8, 'chapters', 2, 'lessons', 1, 'description']",0,"Defines investment risks in renewable energy, explains how risk perception affects cost of capital, and outlines major risk categories for utility-scale and decentralized projects.",52c42e6ef228fe09022b4101ea120322b18cc4961a8366fa8bb848a5cd186208
"['modules', 8, 'chapters', 2, 'lessons', 2, 'title']",0,Lesson 2: <strong>From Risk to Results: The DREI Theory of Change</strong>,fad962cfe7828960beddddc8bbdc644b0fa4962a4f89703f78056dbd19e03e8c
"['modules', 8, 'chapters', 2, 'lessons', 2, 'description']",0,"Explains the Theory of Change behind DREI, showing how public interventions can reduce investment barriers and unlock private capital for renewable energy.",60373040d5dc945dcbc6f1e53d80c00153b9d493ad959a412033adbb92e77b64
"['modules', 8, 'chapters', 2, 'lessons', 3, 'title']",0,Lesson 3: <strong>Shared Solutions: How Governments and Markets Tackle Investment Barriers</strong>,b584f7228f99f02aad647613f0554aec5f5880bad7a27da3fdd0594392bffb82
"['modules', 8, 'chapters', 2, 'lessons', 3, 'description']",0,"Distinguishes between public and private derisking strategies, describing how each can address investment risks and improve project bankability.",bf72bb613ee79897346d6b6598cff520029798aa0b180177f2b92e701ddc37d0
"['modules', 8, 'chapters', 2, 'lessons', 4, 'title']",0,Chapter 2 Outro,9f04c62d7cc6e967f6b54a472f357aa0f9576e8ad0be7d680c87501be42ed47f
"['modules', 8, 'chapters', 2, 'lessons', 4, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 8, 'chapters', 3, 'title']",0,Chapter 3: <strong>The DREI Framework</strong>,c0f1410ec8b0630fd00e15dd589d33e3728aafc0ce18b12b6ddbcb19f09b48da
"['modules', 8, 'chapters', 3, 'description']",0,"This learning module introduces the DREI framework, guiding learners through its origins, key analytical components, and practical applications to assess risks, design public interventions, and support renewable energy investment planning.",e385f4501e894677f5299fececb22fa6e4fbcd4253c44daf8a61d4d397e4d4af
"['modules', 8, 'chapters', 3, 'lessons', 0, 'title']",0,Chapter 3 Introduction,8d1c3d7a5df58afb8b557914dad0c461b59c8a3716413be614f24ea1fee47853
"['modules', 8, 'chapters', 3, 'lessons', 1, 'title']",0,"Lesson 1: <strong>DREI in Practice: Origins, Structure, and Impact</strong>",1de1202151c6529570e6491c06f6c7e011be5ee26eb0974106ecacdab1a0e0bd
"['modules', 8, 'chapters', 3, 'lessons', 1, 'description']",0,"Provides an overview of the DREI framework’s origins, structure, and practical applications for improving renewable energy investment conditions through targeted public interventions.",c1e3bcd9df1f411ea3368ceb14f5ceb026a4d5485d0bc37890ab21f6e6cb5427
"['modules', 8, 'chapters', 3, 'lessons', 2, 'title']",0,Lesson 2: <strong>Understanding the Risk Environment: What Shapes Renewable Investment?</strong>,0c712c9259a24e4ab1f4fd6eef07bf6af6504d09aafa5342c5cca98e1313daa8
"['modules', 8, 'chapters', 3, 'lessons', 2, 'description']",0,"Explains how to assess the risk environment for renewable energy investment, including stakeholder engagement, risk categorization, and analysis of financing costs.",07b2e9be73138319d1be5bfd4588801977f6a2d40d83b1193e51612e40ea6dc2
"['modules', 8, 'chapters', 3, 'lessons', 3, 'title']",0,Lesson 3: <strong>The Public Sector’s Toolkit: Making Renewable Investment Possible</strong>,ce324730567f83ad86a17e9a0d6d42a0f44b77381cf5dd6ae05bd55c8e5b9c31
"['modules', 8, 'chapters', 3, 'lessons', 3, 'description']",0,"Describes the identification and evaluation of public derisking instruments, showing how policy and financial tools can reduce investment risks and improve financing terms.",aff21acdc0bd02adb661d00ef818787bde29d38cbd6005140b63f90a92808664
"['modules', 8, 'chapters', 3, 'lessons', 4, 'title']",0,"Lesson 4: <strong>LCOE Modelling: Comparing Costs, Guiding Decisions</strong>",433c8e2c63e09057602104869eff6813921dc1c00bc95c20e3126323dd867495
"['modules', 8, 'chapters', 3, 'lessons', 4, 'description']",0,"Covers levelized cost of electricity (LCOE) modeling within the DREI framework, demonstrating how risk mitigation and public instruments can lower renewable energy costs and enhance competitiveness.",56ac5557241c6d39ba37d3093c744ab49818a6d253aa20a8e152b9936ec9fa94
"['modules', 8, 'chapters', 3, 'lessons', 5, 'title']",0,Chapter 3 Outro,962c4d3e9dfd699621d61cf50219c50ceef5fcd121b12becf3d40a30067cdead
"['modules', 8, 'chapters', 3, 'lessons', 5, 'description']",0,Outro of the chapter and wrap-up.,106690cf445cf90197d996d0a49c12e84d3f1aa1b4576fad0eecee9ad8ecc035
"['modules', 8, 'chapters', 4, 'title']",0,Module 9 Outro,f05631a2653852e23e9c64aea230ad9be2ddebdbe476909f191a570510b3f0ff
"['modules', 8, 'chapters', 4, 'description']",0,"Module 9 introduces the UNDP’s Derisking Renewable Energy Investment (DREI) framework, which identifies key risks and barriers to renewable energy investment in developing countries.",96cf99c5136f8d79fe745b96205878eeb1d5dc77bdab7d4d65979b61777c8745
"['modules', 8, 'chapters', 4, 'description']",1,"It covers both utility-scale and decentralised technologies, with a focus on Sub-Saharan Africa, and explains how risk affects project finance and cost of capital before outlining the DREI framework and its main stages.",c356fe2313306d29d3c351c92b730865d8a7b0c325957ffee1c89e701a516dec
"['modules', 8, 'chapters', 4, 'lessons', 0, 'title']",0,Module 9 Quiz,c8ba0665bfdc4063d69e73239c8e9d1bd03af96a2573792ea3ffb6ede71ef29a
"['modules', 8, 'chapters', 4, 'lessons', 0, 'description']",0,Test your understanding of all lessons in this module.,126719e4d0a6d8494be6872dbe0147a08117ef9b6058e98dc406d80e229e9f8f
"['modules', 8, 'chapters', 4, 'lessons', 1, 'title']",0,Module 9 Outro,f05631a2653852e23e9c64aea230ad9be2ddebdbe476909f191a570510b3f0ff
